title,artist,album,release_date,duration_ms,spotify_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,time_signature,file_name
Ekainak 24,Vendetta,"Fuimos, Somos y Seremos",2012-11-29,230400,https://open.spotify.com/track/6PbcDxLdg8ZteQS6e7EK0N,0.554,0.955,0,-3.373,1,0.0943,0.203,0,0.248,0.245,105.452,audio_features,6PbcDxLdg8ZteQS6e7EK0N,spotify:track:6PbcDxLdg8ZteQS6e7EK0N,https://api.spotify.com/v1/tracks/6PbcDxLdg8ZteQS6e7EK0N,https://api.spotify.com/v1/audio-analysis/6PbcDxLdg8ZteQS6e7EK0N,4,Viña Rock 2016_data.json
Begitara Begira,Vendetta,Puro Infierno,2011-03-01,217853,https://open.spotify.com/track/3XADP3OXgoyxfQG6t2fD3C,0.563,0.826,1,-3.695,1,0.0684,0.0565,0,0.0977,0.895,88.82,audio_features,3XADP3OXgoyxfQG6t2fD3C,spotify:track:3XADP3OXgoyxfQG6t2fD3C,https://api.spotify.com/v1/tracks/3XADP3OXgoyxfQG6t2fD3C,https://api.spotify.com/v1/audio-analysis/3XADP3OXgoyxfQG6t2fD3C,4,Viña Rock 2016_data.json
A Contracorriente,Silenciados,Cultura Irracional,2015-10-30,213347,https://open.spotify.com/track/5gaqpEZbSQEBiAjmPpETZ4,0.479,0.913,4,-4.325,1,0.0613,0.118,0,0.116,0.631,189.931,audio_features,5gaqpEZbSQEBiAjmPpETZ4,spotify:track:5gaqpEZbSQEBiAjmPpETZ4,https://api.spotify.com/v1/tracks/5gaqpEZbSQEBiAjmPpETZ4,https://api.spotify.com/v1/audio-analysis/5gaqpEZbSQEBiAjmPpETZ4,4,Viña Rock 2016_data.json
Cultura Irracional,Silenciados,Cultura Irracional,2015-10-30,229533,https://open.spotify.com/track/5iXFJqIkdHcJolTIhkx69z,0.357,0.907,4,-4.683,0,0.108,0.118,0,0.0821,0.447,187.192,audio_features,5iXFJqIkdHcJolTIhkx69z,spotify:track:5iXFJqIkdHcJolTIhkx69z,https://api.spotify.com/v1/tracks/5iXFJqIkdHcJolTIhkx69z,https://api.spotify.com/v1/audio-analysis/5iXFJqIkdHcJolTIhkx69z,4,Viña Rock 2016_data.json
Nunca Más,Silenciados,Cultura Irracional,2015-10-30,205027,https://open.spotify.com/track/3o58MO1b77JgZlAFyQQ3kv,0.573,0.955,7,-4.583,0,0.0578,0.00954,4.65e-05,0.332,0.468,124.076,audio_features,3o58MO1b77JgZlAFyQQ3kv,spotify:track:3o58MO1b77JgZlAFyQQ3kv,https://api.spotify.com/v1/tracks/3o58MO1b77JgZlAFyQQ3kv,https://api.spotify.com/v1/audio-analysis/3o58MO1b77JgZlAFyQQ3kv,4,Viña Rock 2016_data.json
Cayendo Por El Agujero,Los Zigarros,Los Zigarros (Edición Especial),2015-09-11,146893,https://open.spotify.com/track/6DTbE0K9B7xGwx8o1obrjB,0.346,0.905,3,-3.919,1,0.0446,0.000299,0.0574,0.254,0.964,202.219,audio_features,6DTbE0K9B7xGwx8o1obrjB,spotify:track:6DTbE0K9B7xGwx8o1obrjB,https://api.spotify.com/v1/tracks/6DTbE0K9B7xGwx8o1obrjB,https://api.spotify.com/v1/audio-analysis/6DTbE0K9B7xGwx8o1obrjB,4,Viña Rock 2016_data.json
"Hablar, Hablar, Hablar...",Los Zigarros,Los Zigarros,2013-01-01,197853,https://open.spotify.com/track/4OP27AFFqUJ8de27sOIIku,0.27,0.966,0,-3.773,1,0.0539,2.4e-05,0,0.267,0.722,184.835,audio_features,4OP27AFFqUJ8de27sOIIku,spotify:track:4OP27AFFqUJ8de27sOIIku,https://api.spotify.com/v1/tracks/4OP27AFFqUJ8de27sOIIku,https://api.spotify.com/v1/audio-analysis/4OP27AFFqUJ8de27sOIIku,4,Viña Rock 2016_data.json
Voy A Bailar Encima De Ti,Los Zigarros,Los Zigarros,2013-01-01,166480,https://open.spotify.com/track/1kXpeywrixwT7vgDksZpqL,0.265,0.964,2,-3.93,1,0.0524,1.84e-05,0.000119,0.0453,0.671,182.719,audio_features,1kXpeywrixwT7vgDksZpqL,spotify:track:1kXpeywrixwT7vgDksZpqL,https://api.spotify.com/v1/tracks/1kXpeywrixwT7vgDksZpqL,https://api.spotify.com/v1/audio-analysis/1kXpeywrixwT7vgDksZpqL,4,Viña Rock 2016_data.json
Kamikaze del Nido,Ciclonautas,Qué Tal?,2014-03-17,263569,https://open.spotify.com/track/2AKhkjQjuVZN6uxTZ20eEw,0.632,0.621,7,-4.038,1,0.0493,0.0244,1.51e-06,0.142,0.658,132.017,audio_features,2AKhkjQjuVZN6uxTZ20eEw,spotify:track:2AKhkjQjuVZN6uxTZ20eEw,https://api.spotify.com/v1/tracks/2AKhkjQjuVZN6uxTZ20eEw,https://api.spotify.com/v1/audio-analysis/2AKhkjQjuVZN6uxTZ20eEw,4,Viña Rock 2016_data.json
Qué Tal?,Ciclonautas,Qué Tal?,2014-03-17,270721,https://open.spotify.com/track/1jS0H2if3AIR2DRSWepA99,0.614,0.727,0,-4.318,0,0.0415,0.0375,0.000776,0.0781,0.373,136.027,audio_features,1jS0H2if3AIR2DRSWepA99,spotify:track:1jS0H2if3AIR2DRSWepA99,https://api.spotify.com/v1/tracks/1jS0H2if3AIR2DRSWepA99,https://api.spotify.com/v1/audio-analysis/1jS0H2if3AIR2DRSWepA99,4,Viña Rock 2016_data.json
Bienvenidos los Muertos,Ciclonautas,Bienvenidos los Muertos,2015-11-27,262600,https://open.spotify.com/track/5VyNOCIU1escIgZI4tBlcs,0.568,0.735,7,-4.892,1,0.0518,0.0352,0.000639,0.141,0.388,139.931,audio_features,5VyNOCIU1escIgZI4tBlcs,spotify:track:5VyNOCIU1escIgZI4tBlcs,https://api.spotify.com/v1/tracks/5VyNOCIU1escIgZI4tBlcs,https://api.spotify.com/v1/audio-analysis/5VyNOCIU1escIgZI4tBlcs,4,Viña Rock 2016_data.json
Manifestación,No Konforme,Los Que Van a Morir Te la Sudan,2014-05-06,190693,https://open.spotify.com/track/0VQK9MZHoII2hmtIn68HRy,0.686,0.884,1,-4.601,1,0.0661,0.00962,1.47e-06,0.205,0.842,99.989,audio_features,0VQK9MZHoII2hmtIn68HRy,spotify:track:0VQK9MZHoII2hmtIn68HRy,https://api.spotify.com/v1/tracks/0VQK9MZHoII2hmtIn68HRy,https://api.spotify.com/v1/audio-analysis/0VQK9MZHoII2hmtIn68HRy,4,Viña Rock 2016_data.json
Bala Perdida,No Konforme,Los Que Van a Morir Te la Sudan,2014-05-06,207933,https://open.spotify.com/track/1qVItNqTVP2XNx9yD3lDZ6,0.632,0.86,1,-4.959,0,0.0436,0.00312,0,0.282,0.738,114.97,audio_features,1qVItNqTVP2XNx9yD3lDZ6,spotify:track:1qVItNqTVP2XNx9yD3lDZ6,https://api.spotify.com/v1/tracks/1qVItNqTVP2XNx9yD3lDZ6,https://api.spotify.com/v1/audio-analysis/1qVItNqTVP2XNx9yD3lDZ6,4,Viña Rock 2016_data.json
Susana Dekadenzia,No Konforme,Los Que Van a Morir Te la Sudan,2014-05-06,202387,https://open.spotify.com/track/2LQhZPRMbKxfGbY16rTrUN,0.511,0.902,0,-5.03,1,0.104,0.002,0.011,0.123,0.406,165.022,audio_features,2LQhZPRMbKxfGbY16rTrUN,spotify:track:2LQhZPRMbKxfGbY16rTrUN,https://api.spotify.com/v1/tracks/2LQhZPRMbKxfGbY16rTrUN,https://api.spotify.com/v1/audio-analysis/2LQhZPRMbKxfGbY16rTrUN,4,Viña Rock 2016_data.json
Buscando Mi Destino,La Desbandada,Esta Noche Nos Haremos Viejos,2014-07-14,184680,https://open.spotify.com/track/2OFSWwI3dNmRbZFtA79apf,0.406,0.965,11,-3.735,0,0.079,0.000496,3.21e-06,0.161,0.658,189.977,audio_features,2OFSWwI3dNmRbZFtA79apf,spotify:track:2OFSWwI3dNmRbZFtA79apf,https://api.spotify.com/v1/tracks/2OFSWwI3dNmRbZFtA79apf,https://api.spotify.com/v1/audio-analysis/2OFSWwI3dNmRbZFtA79apf,4,Viña Rock 2016_data.json
Lo Siento,La Desbandada,Esta Noche Nos Haremos Viejos,2014-07-14,237973,https://open.spotify.com/track/3ScsxXZ8nxSx2ZY2uI17PV,0.419,0.96,9,-3.25,0,0.0504,0.000117,3.38e-06,0.132,0.551,175.025,audio_features,3ScsxXZ8nxSx2ZY2uI17PV,spotify:track:3ScsxXZ8nxSx2ZY2uI17PV,https://api.spotify.com/v1/tracks/3ScsxXZ8nxSx2ZY2uI17PV,https://api.spotify.com/v1/audio-analysis/3ScsxXZ8nxSx2ZY2uI17PV,4,Viña Rock 2016_data.json
A Nuestra Manera,La Desbandada,Esta Noche Nos Haremos Viejos,2014-07-14,202413,https://open.spotify.com/track/6QW1QFQWc07R31qvjdWaxm,0.405,0.932,11,-3.713,0,0.0478,9.13e-06,0.0215,0.0277,0.743,172.985,audio_features,6QW1QFQWc07R31qvjdWaxm,spotify:track:6QW1QFQWc07R31qvjdWaxm,https://api.spotify.com/v1/tracks/6QW1QFQWc07R31qvjdWaxm,https://api.spotify.com/v1/audio-analysis/6QW1QFQWc07R31qvjdWaxm,4,Viña Rock 2016_data.json
Leyenda,Nach,A Través De Mí,2015-03-03,199567,https://open.spotify.com/track/3o4P6UdS8pttxJnXtZvvfg,0.395,0.965,9,-3.942,0,0.435,0.494,0,0.0975,0.463,89.842,audio_features,3o4P6UdS8pttxJnXtZvvfg,spotify:track:3o4P6UdS8pttxJnXtZvvfg,https://api.spotify.com/v1/tracks/3o4P6UdS8pttxJnXtZvvfg,https://api.spotify.com/v1/audio-analysis/3o4P6UdS8pttxJnXtZvvfg,3,Viña Rock 2016_data.json
Ellas,Nach,Mejor Que El Silencio,2011-01-01,269067,https://open.spotify.com/track/5RGJcHnTqRQjyDNBsff8u3,0.583,0.849,7,-5.394,0,0.248,0.707,0,0.168,0.835,92.143,audio_features,5RGJcHnTqRQjyDNBsff8u3,spotify:track:5RGJcHnTqRQjyDNBsff8u3,https://api.spotify.com/v1/tracks/5RGJcHnTqRQjyDNBsff8u3,https://api.spotify.com/v1/audio-analysis/5RGJcHnTqRQjyDNBsff8u3,4,Viña Rock 2016_data.json
El Idioma De Los Dioses,Nach,Mejor Que El Silencio,2011-01-01,253333,https://open.spotify.com/track/7wdDOieG7fUyNmSYUYjQW9,0.461,0.867,1,-6.043,0,0.324,0.585,0,0.0969,0.711,82.472,audio_features,7wdDOieG7fUyNmSYUYjQW9,spotify:track:7wdDOieG7fUyNmSYUYjQW9,https://api.spotify.com/v1/tracks/7wdDOieG7fUyNmSYUYjQW9,https://api.spotify.com/v1/audio-analysis/7wdDOieG7fUyNmSYUYjQW9,4,Viña Rock 2016_data.json
Hodio (Con Xhelazz),Sho-Hai,Doble Vida,2011-03-01,257267,https://open.spotify.com/track/3isjscHf7fLyWdvrr3nxCu,0.664,0.819,1,-3.05,0,0.233,0.0059,0,0.109,0.56,172.153,audio_features,3isjscHf7fLyWdvrr3nxCu,spotify:track:3isjscHf7fLyWdvrr3nxCu,https://api.spotify.com/v1/tracks/3isjscHf7fLyWdvrr3nxCu,https://api.spotify.com/v1/audio-analysis/3isjscHf7fLyWdvrr3nxCu,4,Viña Rock 2016_data.json
La Cupula (Con Violadores del Verso),Sho-Hai,Doble Vida,2011-03-01,335240,https://open.spotify.com/track/7kC2iaCL3t3eVwGH2u0v6A,0.51,0.928,1,-3.467,1,0.407,0.015,0.000105,0.806,0.664,91.055,audio_features,7kC2iaCL3t3eVwGH2u0v6A,spotify:track:7kC2iaCL3t3eVwGH2u0v6A,https://api.spotify.com/v1/tracks/7kC2iaCL3t3eVwGH2u0v6A,https://api.spotify.com/v1/audio-analysis/7kC2iaCL3t3eVwGH2u0v6A,4,Viña Rock 2016_data.json
De Paso,Sho-Hai,Doble Vida,2011-03-01,295467,https://open.spotify.com/track/1yhpfQ3NzvSbVf7Q7MeN65,0.777,0.923,11,-5.257,1,0.138,0.0591,0.0103,0.0358,0.866,169.928,audio_features,1yhpfQ3NzvSbVf7Q7MeN65,spotify:track:1yhpfQ3NzvSbVf7Q7MeN65,https://api.spotify.com/v1/tracks/1yhpfQ3NzvSbVf7Q7MeN65,https://api.spotify.com/v1/audio-analysis/1yhpfQ3NzvSbVf7Q7MeN65,4,Viña Rock 2016_data.json
Blondapetit,SFDK,Lista de Invitados,2011-12-01,292093,https://open.spotify.com/track/6VnTJEOE3PlAG8plyOmldd,0.685,0.859,8,-2.59,0,0.284,0.222,0,0.298,0.816,87.37,audio_features,6VnTJEOE3PlAG8plyOmldd,spotify:track:6VnTJEOE3PlAG8plyOmldd,https://api.spotify.com/v1/tracks/6VnTJEOE3PlAG8plyOmldd,https://api.spotify.com/v1/audio-analysis/6VnTJEOE3PlAG8plyOmldd,4,Viña Rock 2016_data.json
Todo Lo Que Importa,SFDK,Sin Miedo a Vivir (Extended Version),2014-12-16,248107,https://open.spotify.com/track/4Z1p2M8ycX5CGzovCXr1QL,0.662,0.802,6,-7.319,0,0.262,0.0603,0,0.0715,0.726,88.676,audio_features,4Z1p2M8ycX5CGzovCXr1QL,spotify:track:4Z1p2M8ycX5CGzovCXr1QL,https://api.spotify.com/v1/tracks/4Z1p2M8ycX5CGzovCXr1QL,https://api.spotify.com/v1/audio-analysis/4Z1p2M8ycX5CGzovCXr1QL,4,Viña Rock 2016_data.json
Bajo el Mismo Sol,SFDK,Sin Miedo a Vivir (Extended Version),2014-12-16,225613,https://open.spotify.com/track/2i6iiyjKQ8JClv3NtNs0wm,0.715,0.775,4,-7.329,0,0.097,0.175,0,0.102,0.743,90.978,audio_features,2i6iiyjKQ8JClv3NtNs0wm,spotify:track:2i6iiyjKQ8JClv3NtNs0wm,https://api.spotify.com/v1/tracks/2i6iiyjKQ8JClv3NtNs0wm,https://api.spotify.com/v1/audio-analysis/2i6iiyjKQ8JClv3NtNs0wm,4,Viña Rock 2016_data.json
Fieles Con Lo Vivido,Falsalarma,Ley de Vida,2008-04-30,332840,https://open.spotify.com/track/3h2ga3xeFDwm0bvY0TZKXh,0.798,0.82,4,-5.431,0,0.258,0.0986,4.71e-06,0.0901,0.889,93.014,audio_features,3h2ga3xeFDwm0bvY0TZKXh,spotify:track:3h2ga3xeFDwm0bvY0TZKXh,https://api.spotify.com/v1/tracks/3h2ga3xeFDwm0bvY0TZKXh,https://api.spotify.com/v1/audio-analysis/3h2ga3xeFDwm0bvY0TZKXh,4,Viña Rock 2016_data.json
¡A La Voz De Ya!,Falsalarma,Dramatica,2011-11-15,333493,https://open.spotify.com/track/2ekK94k4zQaWMWrcAkYeDA,0.729,0.558,9,-5.298,0,0.292,0.0532,1.58e-06,0.129,0.494,90.042,audio_features,2ekK94k4zQaWMWrcAkYeDA,spotify:track:2ekK94k4zQaWMWrcAkYeDA,https://api.spotify.com/v1/tracks/2ekK94k4zQaWMWrcAkYeDA,https://api.spotify.com/v1/audio-analysis/2ekK94k4zQaWMWrcAkYeDA,4,Viña Rock 2016_data.json
Desde Mi Ventana,Falsalarma,La Misiva (Edicion Especial),2002-03-15,281520,https://open.spotify.com/track/5rvwFXqovvVLIX2ZwbMjoM,0.704,0.766,6,-4.731,0,0.208,0.221,0,0.0608,0.55,89.395,audio_features,5rvwFXqovvVLIX2ZwbMjoM,spotify:track:5rvwFXqovvVLIX2ZwbMjoM,https://api.spotify.com/v1/tracks/5rvwFXqovvVLIX2ZwbMjoM,https://api.spotify.com/v1/audio-analysis/5rvwFXqovvVLIX2ZwbMjoM,4,Viña Rock 2016_data.json
Melancholia,Piezas,Melancholia,2015-12-11,189693,https://open.spotify.com/track/79oFDJWBdFdtt16NP9pmqy,0.42,0.751,6,-6.951,0,0.297,0.286,0,0.095,0.132,87.426,audio_features,79oFDJWBdFdtt16NP9pmqy,spotify:track:79oFDJWBdFdtt16NP9pmqy,https://api.spotify.com/v1/tracks/79oFDJWBdFdtt16NP9pmqy,https://api.spotify.com/v1/audio-analysis/79oFDJWBdFdtt16NP9pmqy,4,Viña Rock 2016_data.json
Huir o Morir,Piezas,Melancholia,2015-12-11,250813,https://open.spotify.com/track/11D2vGBRabwHLvcgTAowCI,0.495,0.905,1,-6.664,0,0.439,0.2,0,0.333,0.626,79.971,audio_features,11D2vGBRabwHLvcgTAowCI,spotify:track:11D2vGBRabwHLvcgTAowCI,https://api.spotify.com/v1/tracks/11D2vGBRabwHLvcgTAowCI,https://api.spotify.com/v1/audio-analysis/11D2vGBRabwHLvcgTAowCI,4,Viña Rock 2016_data.json
Autodestrucción,Piezas,Melancholia,2015-12-11,198253,https://open.spotify.com/track/7fpysQJEb0fDYT4nsWVarf,0.63,0.795,6,-7.993,0,0.121,0.286,0,0.0696,0.228,127.149,audio_features,7fpysQJEb0fDYT4nsWVarf,spotify:track:7fpysQJEb0fDYT4nsWVarf,https://api.spotify.com/v1/tracks/7fpysQJEb0fDYT4nsWVarf,https://api.spotify.com/v1/audio-analysis/7fpysQJEb0fDYT4nsWVarf,4,Viña Rock 2016_data.json
Viaje Astral,Arkano,"Viaje Astral (Smooth Series, Vol.1)",2014-07-04,334090,https://open.spotify.com/track/7Fb9ci2XX49b1lOv56Lez0,0.433,0.718,4,-6.39,0,0.234,0.686,0.11,0.0893,0.187,87.907,audio_features,7Fb9ci2XX49b1lOv56Lez0,spotify:track:7Fb9ci2XX49b1lOv56Lez0,https://api.spotify.com/v1/tracks/7Fb9ci2XX49b1lOv56Lez0,https://api.spotify.com/v1/audio-analysis/7Fb9ci2XX49b1lOv56Lez0,4,Viña Rock 2016_data.json
Betrayal,Arkano,Betrayal,2014-07-16,153346,https://open.spotify.com/track/35wfbnsDnBSW8bD8t9tVEd,0.722,0.665,8,-6.314,0,0.226,0.592,0,0.116,0.858,154.005,audio_features,35wfbnsDnBSW8bD8t9tVEd,spotify:track:35wfbnsDnBSW8bD8t9tVEd,https://api.spotify.com/v1/tracks/35wfbnsDnBSW8bD8t9tVEd,https://api.spotify.com/v1/audio-analysis/35wfbnsDnBSW8bD8t9tVEd,4,Viña Rock 2016_data.json
I Love You Honey,Arkano,I Love You Honey,2014-07-23,180004,https://open.spotify.com/track/5dDtd3V1Y8zFH578w0LCya,0.664,0.56,1,-5.475,0,0.0721,0.73,0,0.161,0.0572,87.964,audio_features,5dDtd3V1Y8zFH578w0LCya,spotify:track:5dDtd3V1Y8zFH578w0LCya,https://api.spotify.com/v1/tracks/5dDtd3V1Y8zFH578w0LCya,https://api.spotify.com/v1/audio-analysis/5dDtd3V1Y8zFH578w0LCya,4,Viña Rock 2016_data.json
Sacadme Esas Guitarras,Invert,Abran Paso,2014-12-22,130286,https://open.spotify.com/track/3xToT4IysFxeB93cbBZY1i,0.589,0.714,2,-8.984,1,0.365,0.189,0,0.415,0.818,82.913,audio_features,3xToT4IysFxeB93cbBZY1i,spotify:track:3xToT4IysFxeB93cbBZY1i,https://api.spotify.com/v1/tracks/3xToT4IysFxeB93cbBZY1i,https://api.spotify.com/v1/audio-analysis/3xToT4IysFxeB93cbBZY1i,4,Viña Rock 2016_data.json
Es el Truco,Invert,Abran Paso,2014-12-22,200571,https://open.spotify.com/track/0Q0SoHjXjfwN3UfQozsLsI,0.806,0.612,1,-8.934,1,0.258,0.181,0,0.0939,0.573,94.024,audio_features,0Q0SoHjXjfwN3UfQozsLsI,spotify:track:0Q0SoHjXjfwN3UfQozsLsI,https://api.spotify.com/v1/tracks/0Q0SoHjXjfwN3UfQozsLsI,https://api.spotify.com/v1/audio-analysis/0Q0SoHjXjfwN3UfQozsLsI,4,Viña Rock 2016_data.json
"No Pueden, No Pasan, No Cedas",Invert,Abran Paso,2014-12-22,209357,https://open.spotify.com/track/3eQdvW0daPZ7wPtURg8wA2,0.443,0.8,5,-8.452,1,0.258,0.494,0,0.118,0.296,96.713,audio_features,3eQdvW0daPZ7wPtURg8wA2,spotify:track:3eQdvW0daPZ7wPtURg8wA2,https://api.spotify.com/v1/tracks/3eQdvW0daPZ7wPtURg8wA2,https://api.spotify.com/v1/audio-analysis/3eQdvW0daPZ7wPtURg8wA2,4,Viña Rock 2016_data.json
Edición Limitada,aiSHO,Edición Limitada,2015-01-20,194952,https://open.spotify.com/track/2H6O43eTlj6egjWasfsB13,0.699,0.838,6,-7.513,0,0.383,0.223,0,0.0372,0.83,93.618,audio_features,2H6O43eTlj6egjWasfsB13,spotify:track:2H6O43eTlj6egjWasfsB13,https://api.spotify.com/v1/tracks/2H6O43eTlj6egjWasfsB13,https://api.spotify.com/v1/audio-analysis/2H6O43eTlj6egjWasfsB13,4,Viña Rock 2016_data.json
Mi Realidad,aiSHO,Edición Limitada,2015-01-20,264601,https://open.spotify.com/track/2JOWOpL7RCRdlPap4P1urp,0.552,0.844,3,-6.402,1,0.197,0.179,0,0.206,0.644,172.061,audio_features,2JOWOpL7RCRdlPap4P1urp,spotify:track:2JOWOpL7RCRdlPap4P1urp,https://api.spotify.com/v1/tracks/2JOWOpL7RCRdlPap4P1urp,https://api.spotify.com/v1/audio-analysis/2JOWOpL7RCRdlPap4P1urp,4,Viña Rock 2016_data.json
Whateva (Lo Que Sea),aiSHO,Edición Limitada,2015-01-20,239971,https://open.spotify.com/track/4x4afJ5F41Uo9y3Wcf8EQG,0.797,0.651,8,-7.287,1,0.281,0.0128,6.3e-06,0.106,0.899,92.015,audio_features,4x4afJ5F41Uo9y3Wcf8EQG,spotify:track:4x4afJ5F41Uo9y3Wcf8EQG,https://api.spotify.com/v1/tracks/4x4afJ5F41Uo9y3Wcf8EQG,https://api.spotify.com/v1/audio-analysis/4x4afJ5F41Uo9y3Wcf8EQG,4,Viña Rock 2016_data.json
World A Reggae Music,Anthony B,Black Star,2005,224840,https://open.spotify.com/track/3Gym3Rtm6FHpTrLlJTcz3j,0.831,0.587,6,-6.997,0,0.354,0.0392,0,0.164,0.787,83.154,audio_features,3Gym3Rtm6FHpTrLlJTcz3j,spotify:track:3Gym3Rtm6FHpTrLlJTcz3j,https://api.spotify.com/v1/tracks/3Gym3Rtm6FHpTrLlJTcz3j,https://api.spotify.com/v1/audio-analysis/3Gym3Rtm6FHpTrLlJTcz3j,4,Viña Rock 2016_data.json
Smoke Weed Everyday,Anthony B,Higher Meditation,2007,211693,https://open.spotify.com/track/62wStATmHgu9dadPy1gp2h,0.59,0.811,11,-7.102,1,0.348,0.0365,0,0.0998,0.651,147.204,audio_features,62wStATmHgu9dadPy1gp2h,spotify:track:62wStATmHgu9dadPy1gp2h,https://api.spotify.com/v1/tracks/62wStATmHgu9dadPy1gp2h,https://api.spotify.com/v1/audio-analysis/62wStATmHgu9dadPy1gp2h,4,Viña Rock 2016_data.json
Water Pumpee,Seeed & Anthony B,Doctor's Darling - Riddim Driven,2004-03-16,249960,https://open.spotify.com/track/34imsMaFw19HXkJLULHT9H,0.798,0.747,7,-7.791,1,0.277,0.0848,0,0.0179,0.914,140.074,audio_features,34imsMaFw19HXkJLULHT9H,spotify:track:34imsMaFw19HXkJLULHT9H,https://api.spotify.com/v1/tracks/34imsMaFw19HXkJLULHT9H,https://api.spotify.com/v1/audio-analysis/34imsMaFw19HXkJLULHT9H,4,Viña Rock 2016_data.json
Rat-at-at,The Skints,Part & Parcel (Recorded Delivery),2012-03-12,214987,https://open.spotify.com/track/56AjcPigAV9W2Fqj26zGFp,0.774,0.763,8,-4.685,0,0.0507,0.0384,0.302,0.112,0.588,143.994,audio_features,56AjcPigAV9W2Fqj26zGFp,spotify:track:56AjcPigAV9W2Fqj26zGFp,https://api.spotify.com/v1/tracks/56AjcPigAV9W2Fqj26zGFp,https://api.spotify.com/v1/audio-analysis/56AjcPigAV9W2Fqj26zGFp,4,Viña Rock 2016_data.json
Rise Up,The Skints,Part & Parcel (Recorded Delivery),2012-03-12,185413,https://open.spotify.com/track/2MchMKJTt0gQHao8r823fM,0.807,0.692,8,-6.572,1,0.198,0.077,3.75e-06,0.841,0.606,91.495,audio_features,2MchMKJTt0gQHao8r823fM,spotify:track:2MchMKJTt0gQHao8r823fM,https://api.spotify.com/v1/tracks/2MchMKJTt0gQHao8r823fM,https://api.spotify.com/v1/audio-analysis/2MchMKJTt0gQHao8r823fM,4,Viña Rock 2016_data.json
Up Against the Wall Riddim,The Skints,Part & Parcel (Recorded Delivery),2012-03-12,253347,https://open.spotify.com/track/0UhEQ3laDZpSuL0AitJO7r,0.863,0.702,5,-6.061,0,0.0757,0.191,1.04e-05,0.127,0.794,78.013,audio_features,0UhEQ3laDZpSuL0AitJO7r,spotify:track:0UhEQ3laDZpSuL0AitJO7r,https://api.spotify.com/v1/tracks/0UhEQ3laDZpSuL0AitJO7r,https://api.spotify.com/v1/audio-analysis/0UhEQ3laDZpSuL0AitJO7r,4,Viña Rock 2016_data.json
Champagne Body,General Levy,Wickedness Increase,1993,235293,https://open.spotify.com/track/6mXSHLWkkUCOBQ80gJNcpa,0.876,0.758,7,-11.407,1,0.204,0.168,0,0.0832,0.792,97.938,audio_features,6mXSHLWkkUCOBQ80gJNcpa,spotify:track:6mXSHLWkkUCOBQ80gJNcpa,https://api.spotify.com/v1/tracks/6mXSHLWkkUCOBQ80gJNcpa,https://api.spotify.com/v1/audio-analysis/6mXSHLWkkUCOBQ80gJNcpa,4,Viña Rock 2016_data.json
Professional Ganja Smoker - Serial Killaz Remix,General Levy,Professional Ganja Smoker,2014-12-01,290342,https://open.spotify.com/track/0nTiwSWNN8XAujGvGfliTk,0.675,0.966,10,-0.684,0,0.114,0.00928,0,0.195,0.65,176.066,audio_features,0nTiwSWNN8XAujGvGfliTk,spotify:track:0nTiwSWNN8XAujGvGfliTk,https://api.spotify.com/v1/tracks/0nTiwSWNN8XAujGvGfliTk,https://api.spotify.com/v1/audio-analysis/0nTiwSWNN8XAujGvGfliTk,4,Viña Rock 2016_data.json
Choo Choo Train - Bonnot Remix,General Levy,Choo Choo Train (Bonnot Remix),2013,331752,https://open.spotify.com/track/1Dutr2GDRgk7mGJhAvZvJy,0.661,0.966,10,-1.113,0,0.0773,0.0533,0,0.29,0.728,175.884,audio_features,1Dutr2GDRgk7mGJhAvZvJy,spotify:track:1Dutr2GDRgk7mGJhAvZvJy,https://api.spotify.com/v1/tracks/1Dutr2GDRgk7mGJhAvZvJy,https://api.spotify.com/v1/audio-analysis/1Dutr2GDRgk7mGJhAvZvJy,4,Viña Rock 2016_data.json
Las Estrellas del Cielo (feat. Rayden),Green Valley,Hijos de la Tierra,2014-03-22,307537,https://open.spotify.com/track/6ke06PT1SD6BQGAyOGMWxM,0.543,0.543,8,-10.096,0,0.2,0.803,0,0.107,0.815,81.299,audio_features,6ke06PT1SD6BQGAyOGMWxM,spotify:track:6ke06PT1SD6BQGAyOGMWxM,https://api.spotify.com/v1/tracks/6ke06PT1SD6BQGAyOGMWxM,https://api.spotify.com/v1/audio-analysis/6ke06PT1SD6BQGAyOGMWxM,4,Viña Rock 2016_data.json
Si No Te Tengo,Green Valley,Hijos de la Tierra,2014-03-22,327030,https://open.spotify.com/track/13nYJZLxyzNGxyGaHTKM4F,0.755,0.595,11,-9.078,0,0.0917,0.0522,1.27e-05,0.106,0.406,129.954,audio_features,13nYJZLxyzNGxyGaHTKM4F,spotify:track:13nYJZLxyzNGxyGaHTKM4F,https://api.spotify.com/v1/tracks/13nYJZLxyzNGxyGaHTKM4F,https://api.spotify.com/v1/audio-analysis/13nYJZLxyzNGxyGaHTKM4F,4,Viña Rock 2016_data.json
